subject,run,state,rec,R
S045,R04,task,S045R04,0.7415162222986297
S045,R05,task,S045R05,0.8833483168483603
S045,R06,task,S045R06,0.8094019159447495
S045,R07,task,S045R07,0.8536894223905895
S045,R08,task,S045R08,0.7083320514423943
S045,R09,task,S045R09,0.8833375367464708
S045,R10,task,S045R10,0.812820767881387
S045,R11,task,S045R11,0.8052397545337313
S045,R12,task,S045R12,0.7475872870686697
S045,R13,task,S045R13,0.8793695279668086
S045,R14,task,S045R14,0.7873564540240702
S046,R01,eyes_open,S046R01,0.72730754279367
S046,R02,eyes_closed,S046R02,0.95185628527298
S046,R03,task,S046R03,0.7327657245767577
S046,R04,task,S046R04,0.7292197871753098
S046,R05,task,S046R05,0.7879253819492708
S046,R06,task,S046R06,0.5913705146321525
S046,R07,task,S046R07,0.7610917329614372
S046,R08,task,S046R08,0.8817163611407306
S046,R09,task,S046R09,0.6418012494380322
S046,R10,task,S046R10,0.6921915317809851
S046,R11,task,S046R11,0.7385255151109147
S046,R12,task,S046R12,0.792157702932982
S046,R13,task,S046R13,0.7196988501882123
S046,R14,task,S046R14,0.7594790086761332
S047,R01,eyes_open,S047R01,0.8002276187199049
S047,R02,eyes_closed,S047R02,0.9161694424213611
S047,R03,task,S047R03,0.6580369294541502
S047,R04,task,S047R04,0.6613316048930143
S047,R05,task,S047R05,0.6783826970989943
S047,R06,task,S047R06,0.6517228681502858
S047,R07,task,S047R07,0.6277334594380127
S047,R08,task,S047R08,0.7027567937729043
S047,R09,task,S047R09,0.7524806244143264
S047,R10,task,S047R10,0.7772969350027188
S047,R11,task,S047R11,0.7790234737453131
S047,R12,task,S047R12,0.5631360335048472
S047,R13,task,S047R13,0.7344390614270001
S047,R14,task,S047R14,0.7189432471663243
S048,R01,eyes_open,S048R01,0.7914573980331172
S048,R02,eyes_closed,S048R02,0.7930456355440884
S048,R03,task,S048R03,0.773139671124532
S048,R04,task,S048R04,0.8122616409016009
S048,R05,task,S048R05,0.8429872799305367
S048,R06,task,S048R06,0.7131421139263776
S048,R07,task,S048R07,0.7233824041855236
S048,R08,task,S048R08,0.8869143294688552
S048,R09,task,S048R09,0.8570939651683216
S048,R10,task,S048R10,0.9829817543683763
S048,R11,task,S048R11,0.804334758210858
S048,R12,task,S048R12,0.9257312409188082
S048,R13,task,S048R13,0.8405107810339326
S048,R14,task,S048R14,0.7413643962158367
S049,R01,eyes_open,S049R01,0.7371491164875971
S049,R02,eyes_closed,S049R02,0.8111801054506216
S049,R03,task,S049R03,0.8551638907255344
S049,R04,task,S049R04,0.8750328601605232
S049,R05,task,S049R05,0.6617834806344122
S049,R06,task,S049R06,0.8764126513016289
S049,R07,task,S049R07,0.6724326296723907
S049,R08,task,S049R08,0.7132539084215401
S049,R09,task,S049R09,0.7332028970219823
S049,R10,task,S049R10,0.7680293887711602
S049,R11,task,S049R11,0.8222746240812062
S049,R12,task,S049R12,0.7483837458233835
S049,R13,task,S049R13,0.7082152409335001
S049,R14,task,S049R14,0.7358915085133563
S050,R01,eyes_open,S050R01,0.704017174035275
S050,R02,eyes_closed,S050R02,0.7952222677611523
S050,R03,task,S050R03,0.7370693916402752
S050,R04,task,S050R04,0.7052989823288619
S050,R05,task,S050R05,0.6457400077293534
S050,R06,task,S050R06,0.7667393579405848
S050,R07,task,S050R07,0.6665210352463
S050,R08,task,S050R08,0.5935247251522139
S050,R09,task,S050R09,0.7171014315691723
S050,R10,task,S050R10,0.8203567388798838
S050,R11,task,S050R11,0.7182310646905598
S050,R12,task,S050R12,0.7452717114391089
S050,R13,task,S050R13,0.8401776159640415
S050,R14,task,S050R14,0.7741876306867471
S051,R01,eyes_open,S051R01,0.7508578962860137
S051,R02,eyes_closed,S051R02,0.5952455551038306
S051,R03,task,S051R03,0.741928112589714
S051,R04,task,S051R04,0.6772456752607243
S051,R05,task,S051R05,0.6346829883724049
S051,R06,task,S051R06,0.7367621185525228
S051,R07,task,S051R07,0.5587052773888631
S051,R08,task,S051R08,0.8148805207356893
S051,R09,task,S051R09,0.552322806003194
S051,R10,task,S051R10,0.6318713099935629
S051,R11,task,S051R11,0.5995795949638579
S051,R12,task,S051R12,0.7191289473523859
S051,R13,task,S051R13,0.8090395982553005
S051,R14,task,S051R14,0.8003889630584027
S052,R01,eyes_open,S052R01,0.8867716312771585
S052,R02,eyes_closed,S052R02,0.9044037635693882
S052,R03,task,S052R03,0.9245769789925801
S052,R04,task,S052R04,0.7040460654736891
S052,R05,task,S052R05,0.9246809976288811
S052,R06,task,S052R06,0.926108316486583
S052,R07,task,S052R07,0.8655705768333841
S052,R08,task,S052R08,0.9249164577662149
S052,R09,task,S052R09,0.9396515321342601
S052,R10,task,S052R10,0.8453860675623935
S052,R11,task,S052R11,0.8786587750031231
S052,R12,task,S052R12,0.8787510276300202
S052,R13,task,S052R13,0.8521375739138467
S052,R14,task,S052R14,0.9415846825890166
S053,R01,eyes_open,S053R01,0.7647856673988764
S053,R02,eyes_closed,S053R02,0.7409707088872438
S053,R03,task,S053R03,0.729143207615758
S053,R04,task,S053R04,0.7418836590368039
S053,R05,task,S053R05,0.6800162000863852
S053,R06,task,S053R06,0.6867690794225086
S053,R07,task,S053R07,0.748218477909115
S053,R08,task,S053R08,0.828024878330816
S053,R09,task,S053R09,0.7793183371659966
S053,R10,task,S053R10,0.7543747472888659
S053,R11,task,S053R11,0.7240490275211043
S053,R12,task,S053R12,0.8143441296516726
S053,R13,task,S053R13,0.8398770556501454
S053,R14,task,S053R14,0.7741666691067983
S054,R01,eyes_open,S054R01,0.6587687261507632
S054,R02,eyes_closed,S054R02,0.8993318190442245
S054,R03,task,S054R03,0.830590069380749
S054,R04,task,S054R04,0.8485566172609348
S054,R05,task,S054R05,0.9663719650511122
S054,R06,task,S054R06,0.8317394785425577
S054,R07,task,S054R07,0.8410531736389786
S054,R08,task,S054R08,0.7645641298774155
S054,R09,task,S054R09,0.8289043712114795
S054,R10,task,S054R10,0.8250101837767929
S054,R11,task,S054R11,0.805243729657892
S054,R12,task,S054R12,0.7670965748144829
S054,R13,task,S054R13,0.8226588759110043
S054,R14,task,S054R14,0.7947502327539895
S055,R01,eyes_open,S055R01,0.7323797835286466
S055,R02,eyes_closed,S055R02,0.992647141007932
S055,R03,task,S055R03,0.6249921676279053
S055,R04,task,S055R04,0.7867950185510689
S055,R05,task,S055R05,0.7310592542796214
S055,R06,task,S055R06,0.7546848452089435
S055,R07,task,S055R07,0.6625453609936404
S055,R08,task,S055R08,0.767396687443136
S055,R09,task,S055R09,0.6271715626625731
S055,R10,task,S055R10,0.7148718357188303
S055,R11,task,S055R11,0.8295408599105873
S055,R12,task,S055R12,0.7955577538371814
S055,R13,task,S055R13,0.751456477694427
S055,R14,task,S055R14,0.7113543876778811
S056,R01,eyes_open,S056R01,0.9587017460760557
S056,R02,eyes_closed,S056R02,0.9586223330523255
S056,R03,task,S056R03,0.8505217692851317
S056,R04,task,S056R04,0.8967600246433084
S056,R05,task,S056R05,0.9666561048389842
S056,R06,task,S056R06,0.8286647550286864
S056,R07,task,S056R07,0.8370919125338417
S056,R08,task,S056R08,0.7667994870308393
S056,R09,task,S056R09,0.8636460926869444
S056,R10,task,S056R10,0.9383127665853375
S056,R11,task,S056R11,0.8327487674156562
S056,R12,task,S056R12,0.91877664376992
S056,R13,task,S056R13,0.9074379666459098
S056,R14,task,S056R14,0.7597595523711684
S057,R01,eyes_open,S057R01,0.7007930273058889
S057,R02,eyes_closed,S057R02,0.8935152715515005
S057,R03,task,S057R03,0.7458226991858896
S057,R04,task,S057R04,0.7365040667916338
S057,R05,task,S057R05,0.8210182037609599
S057,R06,task,S057R06,0.7312582318299488
S057,R07,task,S057R07,0.9138851437992365
S057,R08,task,S057R08,0.7884206657165588
S057,R09,task,S057R09,0.7478934367134215
S057,R10,task,S057R10,0.8661450796844391
S057,R11,task,S057R11,0.7868812066476712
S057,R12,task,S057R12,0.853518609431727
S057,R13,task,S057R13,0.8813898623431237
S057,R14,task,S057R14,0.9054264330847906
S058,R01,eyes_open,S058R01,0.7982393951402191
S058,R02,eyes_closed,S058R02,0.8889487886330174
S058,R03,task,S058R03,0.6482698808180899
S058,R04,task,S058R04,0.8957672451215511
S058,R05,task,S058R05,0.7905461926848976
S058,R06,task,S058R06,0.8070864938066565
S058,R07,task,S058R07,0.7888160854857758
S058,R08,task,S058R08,0.8035985557367342
S058,R09,task,S058R09,0.7740574408687583
S058,R10,task,S058R10,0.7269204026936649
S058,R11,task,S058R11,0.8279826672344137
S058,R12,task,S058R12,0.8794801183914606
S058,R13,task,S058R13,0.6557428288888253
S058,R14,task,S058R14,0.76570572452521
S059,R01,eyes_open,S059R01,0.7469030613076922
S059,R02,eyes_closed,S059R02,0.7576945442730402
S059,R03,task,S059R03,0.7335050128568158
S059,R04,task,S059R04,0.7359635571594368
S059,R05,task,S059R05,0.8050570032628523
S059,R06,task,S059R06,0.7230840495153996
S059,R07,task,S059R07,0.7740448466006914
S059,R08,task,S059R08,0.7900302007351937
S059,R09,task,S059R09,0.748482726090869
S059,R10,task,S059R10,0.7806639091806612
S059,R11,task,S059R11,0.7843978764592788
S059,R12,task,S059R12,0.7579963360008878
S059,R13,task,S059R13,0.6484377384321706
S059,R14,task,S059R14,0.8599486446274025
S060,R01,eyes_open,S060R01,0.7500344188977538
S060,R02,eyes_closed,S060R02,0.8900887560459299
S060,R03,task,S060R03,0.7594348274306181
S060,R04,task,S060R04,0.7141116040484177
S060,R05,task,S060R05,0.9145589230548127
S060,R06,task,S060R06,0.9010794463147948
S060,R07,task,S060R07,0.9543318083657356
S060,R08,task,S060R08,0.7617185162352784
S060,R09,task,S060R09,0.7141433364430516
S060,R10,task,S060R10,0.7375064545310365
S060,R11,task,S060R11,0.844337413527707
S060,R12,task,S060R12,1.04035071391415
S060,R13,task,S060R13,0.8030815159657504
S060,R14,task,S060R14,0.9234760239600341
S061,R01,eyes_open,S061R01,0.7703504001707969
S061,R02,eyes_closed,S061R02,0.9032606398630958
S061,R03,task,S061R03,0.764697654627913
S061,R04,task,S061R04,0.8529192627364438
S061,R05,task,S061R05,0.8368131501419777
S061,R06,task,S061R06,0.857832736726677
S061,R07,task,S061R07,0.7965318328362732
S061,R08,task,S061R08,0.8848161169032949
S061,R09,task,S061R09,0.9487544831552032
S061,R10,task,S061R10,0.7968535199318534
S061,R11,task,S061R11,0.8539744302994678
S061,R12,task,S061R12,0.7607096889920472
S061,R13,task,S061R13,0.653604239012968
S061,R14,task,S061R14,0.8010026405798911
S062,R01,eyes_open,S062R01,0.8462590642595638
S062,R02,eyes_closed,S062R02,0.7221703924538995
S062,R03,task,S062R03,0.719932092807095
S062,R04,task,S062R04,0.9013763117875084
S062,R05,task,S062R05,0.7488158050813593
S062,R06,task,S062R06,0.8606766974064798
S062,R07,task,S062R07,0.8193977439194757
S062,R08,task,S062R08,0.8137746018006143
S062,R09,task,S062R09,0.7848574285959028
S062,R10,task,S062R10,0.8299943062285398
S062,R11,task,S062R11,0.7114818494035702
S062,R12,task,S062R12,0.8744875683308305
S062,R13,task,S062R13,0.7916172740871686
S062,R14,task,S062R14,0.7403605679645547
S063,R01,eyes_open,S063R01,0.7778018220548166
S063,R02,eyes_closed,S063R02,0.6263967997114255
S063,R03,task,S063R03,0.8937656574498357
S063,R04,task,S063R04,0.971645917522891
S063,R05,task,S063R05,0.7330340903687615
S063,R06,task,S063R06,0.6986649991095638
S063,R07,task,S063R07,0.811630480643225
S063,R08,task,S063R08,0.8976759524957298
S063,R09,task,S063R09,0.8515277090925119
S063,R10,task,S063R10,0.7843717995523509
S063,R11,task,S063R11,0.8789600362069301
S063,R12,task,S063R12,0.8316316455907915
S063,R13,task,S063R13,0.7226897877283193
S063,R14,task,S063R14,0.8301536579150208
S064,R01,eyes_open,S064R01,0.7017386119430976
S064,R02,eyes_closed,S064R02,0.7874471715603403
S064,R03,task,S064R03,0.6264228128716163
S064,R04,task,S064R04,0.8817110951756163
S064,R05,task,S064R05,0.678034252066489
S064,R06,task,S064R06,0.7017286177525126
S064,R07,task,S064R07,0.765399354330735
S064,R08,task,S064R08,0.865499784414029
S064,R09,task,S064R09,0.6967614506615333
S064,R10,task,S064R10,0.8216649098310015
S064,R11,task,S064R11,0.6994689511046238
S064,R12,task,S064R12,0.7752213649349237
S064,R13,task,S064R13,0.8289056482908471
S064,R14,task,S064R14,0.7870335977135084
S065,R01,eyes_open,S065R01,0.7066395353841268
S065,R02,eyes_closed,S065R02,0.829724311790988
S065,R03,task,S065R03,0.8030904192605092
S065,R04,task,S065R04,0.8001168607670903
S065,R05,task,S065R05,0.7397227561790303
S065,R06,task,S065R06,0.7686532727820444
S065,R07,task,S065R07,0.7537584032677547
S065,R08,task,S065R08,0.837322343447429
S065,R09,task,S065R09,0.7831376432912269
S065,R10,task,S065R10,0.7754568972596494
S065,R11,task,S065R11,0.8373448504083709
S065,R12,task,S065R12,0.7176635820096924
S065,R13,task,S065R13,0.7970363655974304
S065,R14,task,S065R14,0.7559472956358729
S066,R01,eyes_open,S066R01,0.7392083796262415
S066,R02,eyes_closed,S066R02,0.8014400461300317
S066,R03,task,S066R03,0.8348016699184772
S066,R04,task,S066R04,0.8484169870155296
S066,R05,task,S066R05,0.8010220115528275
S066,R06,task,S066R06,0.8719996669087737
S066,R07,task,S066R07,0.9359448653341522
S066,R08,task,S066R08,0.73393337073842
S066,R09,task,S066R09,0.8224180562044585
S066,R10,task,S066R10,0.7299207907954165
S066,R11,task,S066R11,0.8628931040055153
S066,R12,task,S066R12,0.9351767647641414
S066,R13,task,S066R13,0.8320445787586003
S066,R14,task,S066R14,0.9020319903503224
S067,R01,eyes_open,S067R01,0.7796369915803774
S067,R02,eyes_closed,S067R02,0.6643563179005819
S067,R03,task,S067R03,0.5728925225972735
S067,R04,task,S067R04,0.7295840353472584
S067,R05,task,S067R05,0.7478852939322862
S067,R06,task,S067R06,0.6592707048743398
S067,R07,task,S067R07,0.6823825715201906
S067,R08,task,S067R08,0.5475771235951403
S067,R09,task,S067R09,0.800658730749247
S067,R10,task,S067R10,0.649694712318468
S067,R11,task,S067R11,0.7621077613166363
S067,R12,task,S067R12,0.7648786928534348
S067,R13,task,S067R13,0.6642477513534559
S067,R14,task,S067R14,0.6959422642801101
S068,R01,eyes_open,S068R01,0.7426961919811343
S068,R02,eyes_closed,S068R02,0.7466002055461772
S068,R03,task,S068R03,0.6461214323632818
S068,R04,task,S068R04,0.673640913336895
S068,R05,task,S068R05,0.6944138696346418
S068,R06,task,S068R06,0.8244081512001975
S068,R07,task,S068R07,0.7864605023036847
S068,R08,task,S068R08,0.7703040694658495
S068,R09,task,S068R09,0.7348028861995685
S068,R10,task,S068R10,0.8439192830818453
S068,R11,task,S068R11,0.8647943040899531
S068,R12,task,S068R12,0.8316268131278297
S068,R13,task,S068R13,0.7295632974643687
S068,R14,task,S068R14,0.7713025295716456
S069,R01,eyes_open,S069R01,0.7691982428007
S069,R02,eyes_closed,S069R02,0.7486445166172452
S069,R03,task,S069R03,0.8808958169444634
S069,R04,task,S069R04,0.8204997527649504
S069,R05,task,S069R05,0.704545718901599
S069,R06,task,S069R06,0.6796918753871316
S069,R07,task,S069R07,0.8721710031325703
S069,R08,task,S069R08,0.7109133584412792
S069,R09,task,S069R09,0.7624114636845125
S069,R10,task,S069R10,0.8143863314378085
S069,R11,task,S069R11,0.7731212142610986
S069,R12,task,S069R12,0.8394053698964868
S069,R13,task,S069R13,0.8371338633800774
S069,R14,task,S069R14,0.7353885730224914
S070,R01,eyes_open,S070R01,0.79234707274689
S070,R02,eyes_closed,S070R02,0.7977766113141
S070,R03,task,S070R03,0.8741025886522542
S070,R04,task,S070R04,0.6878106730336967
S070,R05,task,S070R05,0.7099268216462125
S070,R06,task,S070R06,0.7617384338242773
S070,R07,task,S070R07,0.7737635722684106
S070,R08,task,S070R08,0.8162138821607936
S070,R09,task,S070R09,0.6828896561009624
S070,R10,task,S070R10,0.7371644105343116
S070,R11,task,S070R11,0.6854019410429066
S070,R12,task,S070R12,0.7372685270621585
S070,R13,task,S070R13,0.7460409423929417
S070,R14,task,S070R14,0.8036194633803059
S071,R01,eyes_open,S071R01,0.7365435599900633
S071,R02,eyes_closed,S071R02,0.9054244102583747
S071,R03,task,S071R03,0.8261697568352532
S071,R04,task,S071R04,0.7481233193860611
S071,R05,task,S071R05,0.8025382688435593
S071,R06,task,S071R06,0.7486536546040351
S071,R07,task,S071R07,0.6636449197614971
S071,R08,task,S071R08,0.7470779360126563
S071,R09,task,S071R09,0.7995361789160502
S071,R10,task,S071R10,0.7144934593895118
S071,R11,task,S071R11,0.7686066959142829
S071,R12,task,S071R12,0.8713071227356669
S071,R13,task,S071R13,0.7220998201280161
S071,R14,task,S071R14,0.7736080920196763
S072,R01,eyes_open,S072R01,0.8449924410311944
S072,R02,eyes_closed,S072R02,0.7509748630275435
S072,R03,task,S072R03,0.6619798843275698
S072,R04,task,S072R04,0.6414777928021248
S072,R05,task,S072R05,0.6413876342028169
S072,R06,task,S072R06,0.7770103607048615
S072,R07,task,S072R07,0.6731220768020211
S072,R08,task,S072R08,0.6807926523133562
S072,R09,task,S072R09,0.5183058081105969
S072,R10,task,S072R10,0.6361670610107548
S072,R11,task,S072R11,0.5881479295100239
S072,R12,task,S072R12,0.753292707389124
S072,R13,task,S072R13,0.6826782018483225
S072,R14,task,S072R14,0.7514810716381858
S073,R01,eyes_open,S073R01,0.677766336565077
S073,R02,eyes_closed,S073R02,0.6965594490444847
S073,R03,task,S073R03,0.6363127494106481
S073,R04,task,S073R04,0.7148746693302388
S073,R05,task,S073R05,0.6804551424199858
S073,R06,task,S073R06,0.8168945116010314
S073,R07,task,S073R07,0.7716595862996646
S073,R08,task,S073R08,0.6888648614542043
S073,R09,task,S073R09,0.6602158154758532
S073,R10,task,S073R10,0.7767204162810871
S073,R11,task,S073R11,0.6689578724674056
S073,R12,task,S073R12,0.6021785300727532
S073,R13,task,S073R13,0.6843561843820444
S073,R14,task,S073R14,0.6679618178573147
S074,R01,eyes_open,S074R01,0.8825906573886699
S074,R02,eyes_closed,S074R02,0.888837886817847
S074,R03,task,S074R03,0.6710651081872812
S074,R04,task,S074R04,0.7805658761273473
S074,R05,task,S074R05,0.7016608263123003
S074,R06,task,S074R06,0.8515791551721149
S074,R07,task,S074R07,0.7278540133524272
S074,R08,task,S074R08,0.767710906096572
S074,R09,task,S074R09,0.7869829085171792
S074,R10,task,S074R10,0.8283167787926323
S074,R11,task,S074R11,0.7383520112716613
S074,R12,task,S074R12,0.7676694236342594
S074,R13,task,S074R13,0.6700641541611798
S074,R14,task,S074R14,0.8017497079898381
S075,R01,eyes_open,S075R01,0.7413186167828061
S075,R02,eyes_closed,S075R02,0.8907807372758284
S075,R03,task,S075R03,0.7311241887190533
S075,R04,task,S075R04,0.7184665965734224
S075,R05,task,S075R05,0.7508185451128251
S075,R06,task,S075R06,0.7577426816813824
S075,R07,task,S075R07,0.8279282015101436
S075,R08,task,S075R08,0.8092954179556291
S075,R09,task,S075R09,0.80860996269314
S075,R10,task,S075R10,0.840874395013204
S075,R11,task,S075R11,0.8945479014862149
S075,R12,task,S075R12,0.8221598976370059
S075,R13,task,S075R13,0.8367528992786293
S075,R14,task,S075R14,0.9221183423488739
S076,R01,eyes_open,S076R01,0.7627185229391246
S076,R02,eyes_closed,S076R02,0.675974389585498
S076,R03,task,S076R03,0.7061107974217585
S076,R04,task,S076R04,0.6680728109595593
S076,R05,task,S076R05,0.6650359851951092
S076,R06,task,S076R06,0.811706936797371
S076,R07,task,S076R07,0.7047475298088485
S076,R08,task,S076R08,0.7237401807922581
S076,R09,task,S076R09,0.7388846473638396
S076,R10,task,S076R10,0.7477220208817879
S076,R11,task,S076R11,0.7059365297655323
S076,R12,task,S076R12,0.7961107984411167
S076,R13,task,S076R13,0.6369984484162126
S076,R14,task,S076R14,0.7642002861253671
S077,R01,eyes_open,S077R01,0.8822365999954255
S077,R02,eyes_closed,S077R02,0.9272957383813818
S077,R03,task,S077R03,0.7521592906487989
S077,R04,task,S077R04,0.9027626365116942
S077,R05,task,S077R05,0.7120114870712436
S077,R06,task,S077R06,0.7445063418811332
S077,R07,task,S077R07,0.843198196225364
S077,R08,task,S077R08,0.8235037194494003
S077,R09,task,S077R09,0.8900686719886465
S077,R10,task,S077R10,0.8770565860353398
S077,R11,task,S077R11,0.822447064522569
S077,R12,task,S077R12,0.9187437124414956
S077,R13,task,S077R13,0.7661914596202634
S077,R14,task,S077R14,0.8487985872671503
S078,R01,eyes_open,S078R01,0.7585852519983569
S078,R02,eyes_closed,S078R02,0.8512575096493626
S078,R03,task,S078R03,0.8873804977820637
S078,R04,task,S078R04,0.8006680815816265
S078,R05,task,S078R05,0.886443816253393
S078,R06,task,S078R06,0.6715193517147278
S078,R07,task,S078R07,0.8750413063180768
S078,R08,task,S078R08,0.8056059484234218
S078,R09,task,S078R09,0.7954236898284835
S078,R10,task,S078R10,0.8364771685652919
S078,R11,task,S078R11,0.7435432134579785
S078,R12,task,S078R12,0.729045177192985
S078,R13,task,S078R13,0.8307655267608857
S078,R14,task,S078R14,0.7525560931691945
S079,R01,eyes_open,S079R01,0.7265937826590207
S079,R02,eyes_closed,S079R02,0.7283452941299727
S079,R03,task,S079R03,0.7819014167540169
S079,R04,task,S079R04,0.7774622010282618
S079,R05,task,S079R05,0.8191086128828559
S079,R06,task,S079R06,0.7526785395212992
S079,R07,task,S079R07,0.7906469830645667
S079,R08,task,S079R08,0.851304858146227
S079,R09,task,S079R09,0.8220030186604157
S079,R10,task,S079R10,0.7899003320982299
S079,R11,task,S079R11,0.9139415406345912
S079,R12,task,S079R12,0.8383747553885181
S079,R13,task,S079R13,0.8515230944346512
S079,R14,task,S079R14,0.8516915106212555
S080,R01,eyes_open,S080R01,0.5781735883079844
S080,R02,eyes_closed,S080R02,0.9561331242423039
S080,R03,task,S080R03,0.7944529288029037
S080,R04,task,S080R04,0.7699942378791291
S080,R05,task,S080R05,0.8998331369507725
S080,R06,task,S080R06,0.8225579579979089
S080,R07,task,S080R07,0.7484928055682445
S080,R08,task,S080R08,0.7936460249990024
S080,R09,task,S080R09,0.7480547652410172
S080,R10,task,S080R10,0.8655972009254506
S080,R11,task,S080R11,0.6752314720012295
S080,R12,task,S080R12,0.7971281903689919
S080,R13,task,S080R13,0.7512327277324918
S080,R14,task,S080R14,0.7634910241039007
S081,R01,eyes_open,S081R01,0.5914357851217883
S081,R02,eyes_closed,S081R02,0.9482823552859995
S081,R03,task,S081R03,0.7746747092868845
S081,R04,task,S081R04,0.7896828047177028
S081,R05,task,S081R05,0.7687018673188764
S081,R06,task,S081R06,0.7066228751741892
S081,R07,task,S081R07,0.7558716036661869
S081,R08,task,S081R08,0.636965439992839
S081,R09,task,S081R09,0.6849906534019866
S081,R10,task,S081R10,0.7100269322312279
S081,R11,task,S081R11,0.6571879586148074
S081,R12,task,S081R12,0.7439699322821498
S081,R13,task,S081R13,0.7216716636933623
S081,R14,task,S081R14,0.7760671047451747
S082,R01,eyes_open,S082R01,0.7201401020781479
S082,R02,eyes_closed,S082R02,0.9057905840415585
S082,R03,task,S082R03,0.7148910278428661
S082,R04,task,S082R04,0.7284437810484985
S082,R05,task,S082R05,0.7828230926167161
S082,R06,task,S082R06,0.7679843564647676
S082,R07,task,S082R07,0.7320449228976111
S082,R08,task,S082R08,0.8344293295014471
S082,R09,task,S082R09,0.6821853239649392
S082,R10,task,S082R10,0.7673721124079529
S082,R11,task,S082R11,0.8121747999694351
S082,R12,task,S082R12,0.7414485108974588
S082,R13,task,S082R13,0.7956232240171295
S082,R14,task,S082R14,0.7199075939247704
S083,R01,eyes_open,S083R01,0.7026923061505793
S083,R02,eyes_closed,S083R02,0.7751007465757646
S083,R03,task,S083R03,0.7285054593587003
S083,R04,task,S083R04,0.8576616237655141
S083,R05,task,S083R05,0.8505305106386055
S083,R06,task,S083R06,0.8804984144666194
S083,R07,task,S083R07,0.8344043643618243
S083,R08,task,S083R08,0.9168136924333945
S083,R09,task,S083R09,0.7660181010526835
S083,R10,task,S083R10,0.8683643424959179
S083,R11,task,S083R11,0.8704472449100651
S083,R12,task,S083R12,0.9702187605376058
S083,R13,task,S083R13,0.8798378941253177
S083,R14,task,S083R14,0.8638010224684645
S084,R01,eyes_open,S084R01,0.6582985953026698
S084,R02,eyes_closed,S084R02,0.6738187047799344
S084,R03,task,S084R03,0.9428785679340151
S084,R04,task,S084R04,0.8174753722520297
S084,R05,task,S084R05,0.8981300640593511
S084,R06,task,S084R06,0.8659211226272431
S084,R07,task,S084R07,0.8213465911903997
S084,R08,task,S084R08,0.8989994055233866
S084,R09,task,S084R09,0.8002123232375582
S084,R10,task,S084R10,0.699509241028256
S084,R11,task,S084R11,0.7307032135704419
S084,R12,task,S084R12,0.7664741807853396
S084,R13,task,S084R13,0.8686576170836441
S084,R14,task,S084R14,0.766687426700362
S085,R01,eyes_open,S085R01,0.8450914875606511
S085,R02,eyes_closed,S085R02,0.8011629522650374
S085,R03,task,S085R03,0.7448911758763639
S085,R04,task,S085R04,0.8087163942556085
S085,R05,task,S085R05,0.6312319665264268
S085,R06,task,S085R06,0.9510510014701332
S085,R07,task,S085R07,0.7192353733957473
S085,R08,task,S085R08,0.6808300257191838
S085,R09,task,S085R09,0.6353795789488859
S085,R10,task,S085R10,0.7233797751666871
S085,R11,task,S085R11,0.7545668572238504
S085,R12,task,S085R12,0.8466947470011165
S085,R13,task,S085R13,0.6487298288789654
S085,R14,task,S085R14,0.7515525216087758
S086,R01,eyes_open,S086R01,0.6844485300936346
S086,R02,eyes_closed,S086R02,0.8925754756648985
S086,R03,task,S086R03,0.8326456732856996
S086,R04,task,S086R04,0.7138941072180127
S086,R05,task,S086R05,0.7567751466402616
S086,R06,task,S086R06,0.8665406164259434
S086,R07,task,S086R07,0.7993119680939604
S086,R08,task,S086R08,0.7946474722405917
S086,R09,task,S086R09,0.8167389765215483
S086,R10,task,S086R10,0.8228772880988968
S086,R11,task,S086R11,0.6712798192225362
S086,R12,task,S086R12,0.6719442883197835
S086,R13,task,S086R13,0.765439045621581
S086,R14,task,S086R14,0.8065002014059832
S087,R01,eyes_open,S087R01,0.8514821186558806
S087,R02,eyes_closed,S087R02,1.079410460286543
S087,R03,task,S087R03,0.9080403251505971
S087,R04,task,S087R04,0.8662457028417155
S087,R05,task,S087R05,0.7955734895707632
S087,R06,task,S087R06,0.8635349098830564
S087,R07,task,S087R07,0.8181211844144093
S087,R08,task,S087R08,0.8793008560597086
S087,R09,task,S087R09,0.8156360297727215
S087,R10,task,S087R10,0.8912146891767029
S087,R11,task,S087R11,0.8374122688954293
S087,R12,task,S087R12,0.8759373136334361
S087,R13,task,S087R13,0.90742407744493
S087,R14,task,S087R14,0.861523391568627
S088,R01,eyes_open,S088R01,0.8439430720819052
S088,R02,eyes_closed,S088R02,0.7581247856138108
S088,R03,task,S088R03,0.6648582235142136
S088,R04,task,S088R04,0.7454724221094542
S088,R05,task,S088R05,0.7897269502233799
S088,R06,task,S088R06,0.83909444319346
S088,R07,task,S088R07,0.7106596018195462
S088,R08,task,S088R08,0.7536584614355843
S088,R09,task,S088R09,0.8388844571561618
S088,R10,task,S088R10,0.8294757658747948
S088,R11,task,S088R11,0.7324931434419303
S088,R12,task,S088R12,0.7678921025708807
S088,R13,task,S088R13,0.8330857942896418
S088,R14,task,S088R14,0.86982136385762
S089,R01,eyes_open,S089R01,0.7527890732615163
S089,R02,eyes_closed,S089R02,0.830224370104579
S089,R03,task,S089R03,0.7615464381449485
S089,R04,task,S089R04,0.5332305142835608
S089,R05,task,S089R05,0.7369618793149676
S089,R06,task,S089R06,0.6831856121661224
S089,R07,task,S089R07,0.5679428246460753
