subject,run,state,rec,R
S045,R05,task,S045R05,0.9891443589606829
S045,R06,task,S045R06,0.6858945275300232
S045,R07,task,S045R07,0.6830017086242971
S045,R08,task,S045R08,0.8407744031511551
S045,R09,task,S045R09,0.9330962380568875
S045,R10,task,S045R10,0.932662097127269
S045,R11,task,S045R11,0.9760928093777821
S045,R12,task,S045R12,0.8040171835692597
S045,R13,task,S045R13,0.8338421597518817
S045,R14,task,S045R14,0.7561430232916284
S046,R01,eyes_open,S046R01,0.5222252683944383
S046,R02,eyes_closed,S046R02,0.7087691206847225
S046,R03,task,S046R03,0.9221628926671961
S046,R04,task,S046R04,0.5851368404323204
S046,R05,task,S046R05,0.8391428412278442
S046,R06,task,S046R06,0.8436472717804029
S046,R07,task,S046R07,1.0114159846497592
S046,R08,task,S046R08,0.7052355141000507
S046,R09,task,S046R09,0.9798037399396112
S046,R10,task,S046R10,0.7768459333712888
S046,R11,task,S046R11,0.983830835224901
S046,R12,task,S046R12,0.8486747535129037
S046,R13,task,S046R13,0.6260167031992939
S046,R14,task,S046R14,0.6654732778669284
S047,R01,eyes_open,S047R01,0.9510521658061539
S047,R02,eyes_closed,S047R02,0.662991836026052
S047,R03,task,S047R03,0.4708999781246245
S047,R04,task,S047R04,0.5006942133107652
S047,R05,task,S047R05,0.6538842804300427
S047,R06,task,S047R06,0.5529251954913281
S047,R07,task,S047R07,0.5790839029235803
S047,R08,task,S047R08,0.5359082417369992
S047,R09,task,S047R09,0.7128372790613048
S047,R10,task,S047R10,0.46269752163161915
S047,R11,task,S047R11,0.5607783273491987
S047,R12,task,S047R12,0.6418554218871331
S047,R13,task,S047R13,0.5749312734184857
S047,R14,task,S047R14,0.5261686050735277
S048,R01,eyes_open,S048R01,0.7546063591137824
S048,R02,eyes_closed,S048R02,0.660444624488938
S048,R03,task,S048R03,0.7957414527612713
S048,R04,task,S048R04,0.9169828182932716
S048,R05,task,S048R05,0.7293405521208174
S048,R06,task,S048R06,0.762966877158725
S048,R07,task,S048R07,0.785023749405201
S048,R08,task,S048R08,0.7867080042169527
S048,R09,task,S048R09,0.8245898904278978
S048,R10,task,S048R10,0.7368613451994285
S048,R11,task,S048R11,0.8066070520031138
S048,R12,task,S048R12,0.7313688783526778
S048,R13,task,S048R13,0.7675226142523056
S048,R14,task,S048R14,0.8268668823610053
S049,R01,eyes_open,S049R01,0.6535951040708621
S049,R02,eyes_closed,S049R02,0.6929134486222568
S049,R03,task,S049R03,0.6268936607106057
S049,R04,task,S049R04,0.7205887767125003
S049,R05,task,S049R05,0.9202738273616001
S049,R06,task,S049R06,0.9758594424462209
S049,R07,task,S049R07,0.8678910415304336
S049,R08,task,S049R08,0.9608012245216294
S049,R09,task,S049R09,0.8655469342816623
S049,R10,task,S049R10,0.9391654778078337
S049,R11,task,S049R11,0.9356646831190828
S049,R12,task,S049R12,0.8812439098183282
S049,R13,task,S049R13,0.9543998116603387
S049,R14,task,S049R14,0.9047047287569236
S050,R01,eyes_open,S050R01,0.6714488125760195
S050,R02,eyes_closed,S050R02,0.6873521725358356
S050,R03,task,S050R03,0.5049301540854525
S050,R04,task,S050R04,0.6481328093443977
S050,R05,task,S050R05,0.6764338408173439
S050,R06,task,S050R06,0.6593519091753477
S050,R07,task,S050R07,0.6650579092042805
S050,R08,task,S050R08,0.6240419933517447
S050,R09,task,S050R09,0.6016439650497104
S050,R10,task,S050R10,0.624351906373881
S050,R11,task,S050R11,0.6996179093648025
S050,R12,task,S050R12,0.6446826008386537
S050,R13,task,S050R13,0.6474417690566799
S050,R14,task,S050R14,0.6094153847002918
S051,R01,eyes_open,S051R01,0.4466220053644955
S051,R02,eyes_closed,S051R02,0.6283865491687984
S051,R03,task,S051R03,0.6203450937396596
S051,R04,task,S051R04,0.7732579486187713
S051,R05,task,S051R05,0.8252898804661004
S051,R06,task,S051R06,0.7652473734725608
S051,R07,task,S051R07,0.5121396077201599
S051,R08,task,S051R08,0.7629693366714315
S051,R09,task,S051R09,0.8082278569894361
S051,R10,task,S051R10,0.8295685392093242
S051,R11,task,S051R11,0.5846419315519858
S051,R12,task,S051R12,0.7406391076064183
S051,R13,task,S051R13,0.8646842418755779
S051,R14,task,S051R14,0.748146642873476
S052,R01,eyes_open,S052R01,0.7898183162716698
S052,R02,eyes_closed,S052R02,0.9059793562391957
S052,R03,task,S052R03,1.0011125607184075
S052,R04,task,S052R04,0.6266024124618726
S052,R05,task,S052R05,0.8296035250762215
S052,R06,task,S052R06,0.65371764289136
S052,R07,task,S052R07,0.9713430425082256
S052,R08,task,S052R08,0.9746580562081886
S052,R09,task,S052R09,0.8265866093403336
S052,R10,task,S052R10,0.7615684240919915
S052,R11,task,S052R11,0.7512232829077392
S052,R12,task,S052R12,1.0143217808456464
S052,R13,task,S052R13,0.7918237749739025
S052,R14,task,S052R14,1.023118251210762
S053,R01,eyes_open,S053R01,0.8039666850593786
S053,R02,eyes_closed,S053R02,0.6312547149644416
S053,R03,task,S053R03,0.6766393039184461
S053,R04,task,S053R04,0.6496090064747683
S053,R05,task,S053R05,0.7250700291587807
S053,R06,task,S053R06,0.6816193012148999
S053,R07,task,S053R07,0.6694916604202119
S053,R08,task,S053R08,0.702717371182245
S053,R09,task,S053R09,0.768538332274456
S053,R10,task,S053R10,0.6505321430306988
S053,R11,task,S053R11,0.8041013564433351
S053,R12,task,S053R12,0.6890538329211346
S053,R13,task,S053R13,0.6555598587991349
S053,R14,task,S053R14,0.6705820928023285
S054,R01,eyes_open,S054R01,0.6694458245708985
S054,R02,eyes_closed,S054R02,0.9433158733533775
S054,R03,task,S054R03,0.6278950752850467
S054,R04,task,S054R04,0.7757156301917526
S054,R05,task,S054R05,0.6861493635903203
S054,R06,task,S054R06,0.7546608066650519
S054,R07,task,S054R07,0.7352461599938527
S054,R08,task,S054R08,0.9823603126673054
S054,R09,task,S054R09,0.6763397727176451
S054,R10,task,S054R10,0.7349193601507411
S054,R11,task,S054R11,0.708806881082721
S054,R12,task,S054R12,0.6390275185588506
S054,R13,task,S054R13,0.6993682545882428
S054,R14,task,S054R14,0.7929721407252543
S055,R01,eyes_open,S055R01,0.674002133277691
S055,R02,eyes_closed,S055R02,0.7275808912871976
S055,R03,task,S055R03,0.5273267438668269
S055,R04,task,S055R04,0.625703229253755
S055,R05,task,S055R05,0.5152052960032976
S055,R06,task,S055R06,0.5879055210742705
S055,R07,task,S055R07,0.5374516586803861
S055,R08,task,S055R08,0.5746347530071095
S055,R09,task,S055R09,0.5197443950597208
S055,R10,task,S055R10,0.546350902683733
S055,R11,task,S055R11,0.5968631798664952
S055,R12,task,S055R12,0.7150168149915813
S055,R13,task,S055R13,0.5110809618342241
S055,R14,task,S055R14,0.6058067553096175
S056,R01,eyes_open,S056R01,0.7591326384498396
S056,R02,eyes_closed,S056R02,0.748678642958921
S056,R03,task,S056R03,0.7407379514137156
S056,R04,task,S056R04,0.741369718819498
S056,R05,task,S056R05,0.9296330644765328
S056,R06,task,S056R06,0.7032376164901926
S056,R07,task,S056R07,0.7995711837429833
S056,R08,task,S056R08,0.8960454295983408
S056,R09,task,S056R09,0.9781091001982892
S056,R10,task,S056R10,1.0091330739743258
S056,R11,task,S056R11,0.6234148931136091
S056,R12,task,S056R12,0.6044118805976973
S056,R13,task,S056R13,0.7923457380614585
S056,R14,task,S056R14,0.8674648205195497
S057,R01,eyes_open,S057R01,0.7329189597121798
S057,R02,eyes_closed,S057R02,0.7451025225325565
S057,R03,task,S057R03,0.7986487504020854
S057,R04,task,S057R04,0.698888955732107
S057,R05,task,S057R05,0.8351435509228522
S057,R06,task,S057R06,0.7101383836617683
S057,R07,task,S057R07,0.694633692401603
S057,R08,task,S057R08,0.7723883352400992
S057,R09,task,S057R09,0.7917996859851362
S057,R10,task,S057R10,0.791076480617764
S057,R11,task,S057R11,1.0119887559137837
S057,R12,task,S057R12,0.8379151504741342
S057,R13,task,S057R13,0.6557561358399592
S057,R14,task,S057R14,0.9709189896894374
S058,R01,eyes_open,S058R01,0.6424166306737515
S058,R02,eyes_closed,S058R02,0.7883593099234609
S058,R03,task,S058R03,0.7440541774303392
S058,R04,task,S058R04,0.6615777148475845
S058,R05,task,S058R05,0.5754969408452815
S058,R06,task,S058R06,0.5756128669213363
S058,R07,task,S058R07,0.7171287139732812
S058,R08,task,S058R08,0.7626890067769683
S058,R09,task,S058R09,0.8640116703186776
S058,R10,task,S058R10,0.7167994405596679
S058,R11,task,S058R11,0.6418915101864295
S058,R12,task,S058R12,0.7468324803200089
S058,R13,task,S058R13,0.656429267861086
S058,R14,task,S058R14,0.6508139681138211
S059,R01,eyes_open,S059R01,0.8052095507595249
S059,R02,eyes_closed,S059R02,0.6553140406997618
S059,R03,task,S059R03,0.6522824204132629
S059,R04,task,S059R04,0.6191140078311151
S059,R05,task,S059R05,0.6865758263793098
S059,R06,task,S059R06,0.5832961756489425
S059,R07,task,S059R07,0.8339637617091683
S059,R08,task,S059R08,0.63884680971848
S059,R09,task,S059R09,0.788714180709597
S059,R10,task,S059R10,0.8570434507996638
S059,R11,task,S059R11,0.8768619052123231
S059,R12,task,S059R12,0.8429611080307925
S059,R13,task,S059R13,0.731021305299862
S059,R14,task,S059R14,0.7907076019026172
S060,R01,eyes_open,S060R01,0.7933498899575578
S060,R02,eyes_closed,S060R02,0.7971757016710881
S060,R03,task,S060R03,0.7985313548804001
S060,R04,task,S060R04,0.757710138842684
S060,R05,task,S060R05,0.8881318160510931
S060,R06,task,S060R06,0.7007432496317608
S060,R07,task,S060R07,0.7331847632948206
S060,R08,task,S060R08,0.9746683688388458
S060,R09,task,S060R09,0.7400683227688518
S060,R10,task,S060R10,0.7123961400183663
S060,R11,task,S060R11,0.5962430968961769
S060,R12,task,S060R12,0.8833470077596363
S060,R13,task,S060R13,1.0001342396548454
S060,R14,task,S060R14,0.8227615017629408
S061,R01,eyes_open,S061R01,0.6101386489567556
S061,R02,eyes_closed,S061R02,0.7773953379664403
S061,R03,task,S061R03,0.6402415763772037
S061,R04,task,S061R04,0.7912504509091481
S061,R05,task,S061R05,0.7485219496294085
S061,R06,task,S061R06,0.6805907843867995
S061,R07,task,S061R07,0.6405068344815237
S061,R08,task,S061R08,0.728149683461513
S061,R09,task,S061R09,0.6702985933148666
S061,R10,task,S061R10,0.7633734090722819
S061,R11,task,S061R11,0.7405663491149568
S061,R12,task,S061R12,0.7364178704535811
S061,R13,task,S061R13,0.8706479742285372
S061,R14,task,S061R14,0.6924185170025514
S062,R01,eyes_open,S062R01,0.6754854150895844
S062,R02,eyes_closed,S062R02,0.7722326701070182
S062,R03,task,S062R03,0.9593479881412039
S062,R04,task,S062R04,0.699645716119919
S062,R05,task,S062R05,0.9360911808390606
S062,R06,task,S062R06,0.6016965162641906
S062,R07,task,S062R07,0.5842430686717371
S062,R08,task,S062R08,0.6048333460886434
S062,R09,task,S062R09,0.6438540876886842
S062,R10,task,S062R10,0.8105752743637515
S062,R11,task,S062R11,0.6512499564272917
S062,R12,task,S062R12,0.7330328725064251
S062,R13,task,S062R13,0.7296942695340134
S062,R14,task,S062R14,0.7720778885225336
S063,R01,eyes_open,S063R01,0.9453958034152998
S063,R02,eyes_closed,S063R02,0.8728347336706636
S063,R03,task,S063R03,0.9067399755691959
S063,R04,task,S063R04,0.9139562662868672
S063,R05,task,S063R05,0.8618657323697503
S063,R06,task,S063R06,0.9002950032990598
S063,R07,task,S063R07,0.8715662150917254
S063,R08,task,S063R08,0.848500956425163
S063,R09,task,S063R09,0.9056302884376316
S063,R10,task,S063R10,0.7863067233411929
S063,R11,task,S063R11,0.8682576016711071
S063,R12,task,S063R12,0.8904236087773195
S063,R13,task,S063R13,0.8344235735769373
S063,R14,task,S063R14,0.9373711485259394
S064,R01,eyes_open,S064R01,0.4620260138237364
S064,R02,eyes_closed,S064R02,0.8220537751541601
S064,R03,task,S064R03,0.6214092244776467
S064,R04,task,S064R04,0.8455451428440942
S064,R05,task,S064R05,0.5819043975219119
S064,R06,task,S064R06,0.9381953461373437
S064,R07,task,S064R07,0.7093497419414517
S064,R08,task,S064R08,0.941797519484033
S064,R09,task,S064R09,0.8464644650513227
S064,R10,task,S064R10,0.5905053055405269
S064,R11,task,S064R11,0.6119804711307368
S064,R12,task,S064R12,0.5993862529264428
S064,R13,task,S064R13,0.6142517961028193
S064,R14,task,S064R14,0.6597939501450352
S065,R01,eyes_open,S065R01,0.7406694293533311
S065,R02,eyes_closed,S065R02,0.8144509911506363
S065,R03,task,S065R03,0.7266572999387807
S065,R04,task,S065R04,0.7631918740891502
S065,R05,task,S065R05,0.8966457012528879
S065,R06,task,S065R06,0.6626342453174028
S065,R07,task,S065R07,0.6504231909435124
S065,R08,task,S065R08,0.7395674480659509
S065,R09,task,S065R09,0.8242730056545502
S065,R10,task,S065R10,0.7263182266099785
S065,R11,task,S065R11,0.7402940846288041
S065,R12,task,S065R12,1.0880198128813894
S065,R13,task,S065R13,0.7826307640300881
S065,R14,task,S065R14,0.6449931000045076
S066,R01,eyes_open,S066R01,0.7550151416441063
S066,R02,eyes_closed,S066R02,0.6573992997820521
S066,R03,task,S066R03,0.7783493032179951
S066,R04,task,S066R04,0.8430372290592848
S066,R05,task,S066R05,0.6768069311626325
S066,R06,task,S066R06,0.7911242644167472
S066,R07,task,S066R07,0.8973049386339118
S066,R08,task,S066R08,0.754905101986316
S066,R09,task,S066R09,0.939227855802083
S066,R10,task,S066R10,0.8068125563781336
S066,R11,task,S066R11,0.8085661026175008
S066,R12,task,S066R12,0.8795697874672469
S066,R13,task,S066R13,0.8154889108471535
S066,R14,task,S066R14,0.8365215766625297
S067,R01,eyes_open,S067R01,0.8998843246645277
S067,R02,eyes_closed,S067R02,0.7107614324889141
S067,R03,task,S067R03,0.7668965975078778
S067,R04,task,S067R04,0.8232436030101202
S067,R05,task,S067R05,0.6381457277694429
S067,R06,task,S067R06,0.5549175920296019
S067,R07,task,S067R07,0.7651415472240178
S067,R08,task,S067R08,0.8418764681130069
S067,R09,task,S067R09,0.7968384271188171
S067,R10,task,S067R10,0.7091340434646944
S067,R11,task,S067R11,0.8439081401820494
S067,R12,task,S067R12,0.4807393481484183
S067,R13,task,S067R13,0.8673509289691712
S067,R14,task,S067R14,0.4933540194841712
S068,R01,eyes_open,S068R01,0.6283413851368377
S068,R02,eyes_closed,S068R02,0.7716985937595622
S068,R03,task,S068R03,0.8369411398150306
S068,R04,task,S068R04,0.6921215190850902
S068,R05,task,S068R05,0.7545753933486519
S068,R06,task,S068R06,0.8405086769257365
S068,R07,task,S068R07,0.9051622814949188
S068,R08,task,S068R08,0.8608287920016084
S068,R09,task,S068R09,0.9169788589449085
S068,R10,task,S068R10,0.9395811499343844
S068,R11,task,S068R11,0.7737204733395473
S068,R12,task,S068R12,0.7915517082137761
S068,R13,task,S068R13,0.9178438043507431
S068,R14,task,S068R14,0.9046348806659602
S069,R01,eyes_open,S069R01,0.6057018057134311
S069,R02,eyes_closed,S069R02,0.8314027254708636
S069,R03,task,S069R03,0.9188234715091902
S069,R04,task,S069R04,0.7874908023005828
S069,R05,task,S069R05,0.7265146454724439
S069,R06,task,S069R06,0.7457197150101275
S069,R07,task,S069R07,0.7020069637927124
S069,R08,task,S069R08,0.5917317225597447
S069,R09,task,S069R09,0.891183462539984
S069,R10,task,S069R10,0.8558634762022815
S069,R11,task,S069R11,0.8876545128786315
S069,R12,task,S069R12,0.9185330141189509
S069,R13,task,S069R13,0.8985558802685705
S069,R14,task,S069R14,0.7969286273166021
S070,R01,eyes_open,S070R01,0.9887822318060204
S070,R02,eyes_closed,S070R02,0.6880144663590703
S070,R03,task,S070R03,0.7656029531764745
S070,R04,task,S070R04,0.673915745546391
S070,R05,task,S070R05,0.6300310674667824
S070,R06,task,S070R06,0.6570783663464005
S070,R07,task,S070R07,0.7173630179147288
S070,R08,task,S070R08,0.6831924712746016
S070,R09,task,S070R09,0.688067866157557
S070,R10,task,S070R10,0.7397760782198827
S070,R11,task,S070R11,0.6377418166714904
S070,R12,task,S070R12,0.9964003508890387
S070,R13,task,S070R13,0.7383806011494359
S070,R14,task,S070R14,0.6024272488217554
S071,R01,eyes_open,S071R01,0.5802911783825601
S071,R02,eyes_closed,S071R02,0.6593840787622518
S071,R03,task,S071R03,0.7126365050833761
S071,R04,task,S071R04,0.677087878321551
S071,R05,task,S071R05,0.7007426055962482
S071,R06,task,S071R06,0.8158540467590008
S071,R07,task,S071R07,0.9606584138927674
S071,R08,task,S071R08,0.6053870343757803
S071,R09,task,S071R09,0.6474839660235836
S071,R10,task,S071R10,0.6824843854604448
S071,R11,task,S071R11,0.6640629190273543
S071,R12,task,S071R12,0.6662933328935932
S071,R13,task,S071R13,0.7351226148908254
S071,R14,task,S071R14,0.7452508256614273
S072,R01,eyes_open,S072R01,0.6852971335219752
S072,R02,eyes_closed,S072R02,0.7894925673555925
S072,R03,task,S072R03,0.532499922199407
S072,R04,task,S072R04,0.5450058043603722
S072,R05,task,S072R05,0.7357905029301895
S072,R06,task,S072R06,0.5774776064538529
S072,R07,task,S072R07,0.6269074627230865
S072,R08,task,S072R08,0.67438772369996
S072,R09,task,S072R09,0.5639843335095716
S072,R10,task,S072R10,0.7556884281651428
S072,R11,task,S072R11,0.5038271618346919
S072,R12,task,S072R12,0.8525443621877465
S072,R13,task,S072R13,0.521706748009967
S072,R14,task,S072R14,0.8015412964438191
S073,R01,eyes_open,S073R01,0.9432157944277957
S073,R02,eyes_closed,S073R02,0.6668069840534104
S073,R03,task,S073R03,0.8017228589449189
S073,R04,task,S073R04,0.546360807350726
S073,R05,task,S073R05,0.7406198305917155
S073,R06,task,S073R06,0.7363147671757453
S073,R07,task,S073R07,0.6693098561249697
S073,R08,task,S073R08,0.6230630524513295
S073,R09,task,S073R09,0.8334041420293758
S073,R10,task,S073R10,0.8103660896911996
S073,R11,task,S073R11,0.5118260734551696
S073,R12,task,S073R12,0.6027101778020642
S073,R13,task,S073R13,0.9121844825273111
S073,R14,task,S073R14,0.5349601635230431
S074,R01,eyes_open,S074R01,0.612184705348257
S074,R02,eyes_closed,S074R02,0.7108549274374231
S074,R03,task,S074R03,0.6788660198226617
S074,R04,task,S074R04,0.8720462230468934
S074,R05,task,S074R05,0.6170405773508751
S074,R06,task,S074R06,0.6323633962424552
S074,R07,task,S074R07,0.685913019392672
S074,R08,task,S074R08,0.6356782744483901
S074,R09,task,S074R09,0.8585608985464436
S074,R10,task,S074R10,0.7875596908149817
S074,R11,task,S074R11,0.8223686027875092
S074,R12,task,S074R12,0.782334683175386
S074,R13,task,S074R13,0.8586845817737248
S074,R14,task,S074R14,0.8505036917697447
S075,R01,eyes_open,S075R01,0.7803291975107014
S075,R02,eyes_closed,S075R02,0.7897413662003151
S075,R03,task,S075R03,0.6974442091402746
S075,R04,task,S075R04,0.675501219845594
S075,R05,task,S075R05,1.0000714128990198
S075,R06,task,S075R06,1.0154861298733278
S075,R07,task,S075R07,1.032462404594031
S075,R08,task,S075R08,0.7426151684690674
S075,R09,task,S075R09,0.9984670878468093
S075,R10,task,S075R10,0.792795953949715
S075,R11,task,S075R11,0.6901137684262965
S075,R12,task,S075R12,0.6962986006389114
S075,R13,task,S075R13,1.008142192092065
S075,R14,task,S075R14,0.8305567124363985
S076,R01,eyes_open,S076R01,0.7259191014876673
S076,R02,eyes_closed,S076R02,0.707448755974286
S076,R03,task,S076R03,0.6657937812872586
S076,R04,task,S076R04,0.6331910433574683
S076,R05,task,S076R05,0.5087392263447269
S076,R06,task,S076R06,0.6210896143484891
S076,R07,task,S076R07,0.7709786501541481
S076,R08,task,S076R08,0.7187260137934187
S076,R09,task,S076R09,0.5566857695288033
S076,R10,task,S076R10,0.5217842211788938
S076,R11,task,S076R11,0.7114495505443919
S076,R12,task,S076R12,0.8255371164739249
S076,R13,task,S076R13,0.6022322685374475
S076,R14,task,S076R14,0.7035814062721119
S077,R01,eyes_open,S077R01,0.7085796738698706
S077,R02,eyes_closed,S077R02,0.7510805258338008
S077,R03,task,S077R03,0.7359566598422286
S077,R04,task,S077R04,0.6700743619618773
S077,R05,task,S077R05,0.7689858978172677
S077,R06,task,S077R06,0.8321536679171012
S077,R07,task,S077R07,0.8548598991927931
S077,R08,task,S077R08,0.8600816503840449
S077,R09,task,S077R09,0.7866913746566604
S077,R10,task,S077R10,0.7343816591276527
S077,R11,task,S077R11,0.9567690177948761
S077,R12,task,S077R12,0.8006554060062782
S077,R13,task,S077R13,0.9097176425203019
S077,R14,task,S077R14,0.9270543414001376
S078,R01,eyes_open,S078R01,0.656703471809897
S078,R02,eyes_closed,S078R02,0.7772740810761051
S078,R03,task,S078R03,0.9031982638795418
S078,R04,task,S078R04,0.8292771460087691
S078,R05,task,S078R05,0.8225378638854619
S078,R06,task,S078R06,0.7164433736347847
S078,R07,task,S078R07,0.8976915023114985
S078,R08,task,S078R08,0.8334523939649816
S078,R09,task,S078R09,0.9420815555844164
S078,R10,task,S078R10,0.8015505004351371
S078,R11,task,S078R11,0.8339382843459435
S078,R12,task,S078R12,0.7469627038066159
S078,R13,task,S078R13,0.8863983094459619
S078,R14,task,S078R14,0.7828977592803411
S079,R01,eyes_open,S079R01,0.7165345612204017
S079,R02,eyes_closed,S079R02,0.76582647499565
S079,R03,task,S079R03,0.8359895820406623
S079,R04,task,S079R04,0.8717368443468629
S079,R05,task,S079R05,0.8224327625775358
S079,R06,task,S079R06,0.9450249216871112
S079,R07,task,S079R07,0.8028657888659918
S079,R08,task,S079R08,0.8869457961692676
S079,R09,task,S079R09,0.84093601740218
S079,R10,task,S079R10,0.930114223902958
S079,R11,task,S079R11,0.8176035702791247
S079,R12,task,S079R12,0.7191664054579284
S079,R13,task,S079R13,0.7673311395372014
S079,R14,task,S079R14,0.8222622211210232
S080,R01,eyes_open,S080R01,0.7616771551609007
S080,R02,eyes_closed,S080R02,0.9007346583649738
S080,R03,task,S080R03,0.6756875719024945
S080,R04,task,S080R04,0.6295633098910888
S080,R05,task,S080R05,0.686944136799566
S080,R06,task,S080R06,0.8336533791664099
S080,R07,task,S080R07,0.7766560751000811
S080,R08,task,S080R08,0.7284313388655552
S080,R09,task,S080R09,0.9487932866255514
S080,R10,task,S080R10,0.6399536719280913
S080,R11,task,S080R11,0.9146393111152832
S080,R12,task,S080R12,0.7082531676253642
S080,R13,task,S080R13,0.7914056181207682
S080,R14,task,S080R14,0.6890463801148493
S081,R01,eyes_open,S081R01,0.6015936793020222
S081,R02,eyes_closed,S081R02,0.8423471136491688
S081,R03,task,S081R03,0.6374066038396392
S081,R04,task,S081R04,0.5763493108566202
S081,R05,task,S081R05,0.7627089978490463
S081,R06,task,S081R06,0.6173552947739444
S081,R07,task,S081R07,0.6319134203926814
S081,R08,task,S081R08,0.6312916925185383
S081,R09,task,S081R09,0.7061598529715947
S081,R10,task,S081R10,0.7569246274003743
S081,R11,task,S081R11,0.7278088592159176
S081,R12,task,S081R12,0.6327668981849047
S081,R13,task,S081R13,0.6949464982054818
S081,R14,task,S081R14,0.7115355908357542
S082,R01,eyes_open,S082R01,0.7165963358883922
S082,R02,eyes_closed,S082R02,0.7375381116989742
S082,R03,task,S082R03,0.7162584043961577
S082,R04,task,S082R04,0.8776210349256963
S082,R05,task,S082R05,0.6621171017507811
S082,R06,task,S082R06,0.849889635178537
S082,R07,task,S082R07,0.786965244065592
S082,R08,task,S082R08,0.7816161281309074
S082,R09,task,S082R09,0.6065061380430673
S082,R10,task,S082R10,0.6730532617680779
S082,R11,task,S082R11,0.6955450410737669
S082,R12,task,S082R12,0.8928893733414295
S082,R13,task,S082R13,0.8601599911879075
S082,R14,task,S082R14,0.8322974126532809
S083,R01,eyes_open,S083R01,0.5992122339611778
S083,R02,eyes_closed,S083R02,0.6441987582646251
S083,R03,task,S083R03,0.7038165359371245
S083,R04,task,S083R04,0.8054681544411281
S083,R05,task,S083R05,0.5795346827370849
S083,R06,task,S083R06,0.9488352265707153
S083,R07,task,S083R07,0.7834414219663552
S083,R08,task,S083R08,0.7951985840718447
S083,R09,task,S083R09,0.8755419575126638
S083,R10,task,S083R10,0.7187335864008888
S083,R11,task,S083R11,0.756575701960289
S083,R12,task,S083R12,0.7413360137197901
S083,R13,task,S083R13,0.86513146837075
S083,R14,task,S083R14,1.047050687075632
S084,R01,eyes_open,S084R01,0.5596107321402861
S084,R02,eyes_closed,S084R02,0.6685399797023273
S084,R03,task,S084R03,0.745365005070317
S084,R04,task,S084R04,0.9070216346978716
S084,R05,task,S084R05,0.9456142870354612
S084,R06,task,S084R06,0.6893968199440705
S084,R07,task,S084R07,1.0019849817725375
S084,R08,task,S084R08,0.6102469228139343
S084,R09,task,S084R09,0.7274639368606768
S084,R10,task,S084R10,0.6538780296827483
S084,R11,task,S084R11,0.7815756189046329
S084,R12,task,S084R12,0.7151437012229905
S084,R13,task,S084R13,0.9907799893217212
S084,R14,task,S084R14,1.0029721910994842
S085,R01,eyes_open,S085R01,0.7116703513610348
S085,R02,eyes_closed,S085R02,0.6278598030606386
S085,R03,task,S085R03,0.6628321240595917
S085,R04,task,S085R04,0.723128023064387
S085,R05,task,S085R05,0.7198951544324795
S085,R06,task,S085R06,0.8874172294570262
S085,R07,task,S085R07,0.5621873672598545
S085,R08,task,S085R08,0.8232239049052136
S085,R09,task,S085R09,0.9000133469846947
S085,R10,task,S085R10,0.7344915997955911
S085,R11,task,S085R11,0.7957562142207432
S085,R12,task,S085R12,0.692120120266043
S085,R13,task,S085R13,0.8888136865903514
S085,R14,task,S085R14,0.6423377132774619
S086,R01,eyes_open,S086R01,0.709284069274497
S086,R02,eyes_closed,S086R02,0.7627806469269294
S086,R03,task,S086R03,1.0007381586363273
S086,R04,task,S086R04,0.9790727101256057
S086,R05,task,S086R05,0.9522387310040483
S086,R06,task,S086R06,0.5463675998187685
S086,R07,task,S086R07,0.7119689021407515
S086,R08,task,S086R08,0.600462330952682
S086,R09,task,S086R09,0.8707799422039476
S086,R10,task,S086R10,0.7776964900664095
S086,R11,task,S086R11,1.0048175870387017
S086,R12,task,S086R12,0.6011478779474052
S086,R13,task,S086R13,0.8009847620859009
S086,R14,task,S086R14,0.634807332973626
S087,R01,eyes_open,S087R01,0.7069810486393189
S087,R02,eyes_closed,S087R02,0.7531643656294326
S087,R03,task,S087R03,0.7772631498849003
S087,R04,task,S087R04,0.8527274026922803
S087,R05,task,S087R05,0.872448189029567
S087,R06,task,S087R06,0.7394548638033485
S087,R07,task,S087R07,0.8244640655807817
S087,R08,task,S087R08,0.7240874503896444
S087,R09,task,S087R09,0.8780384854615904
S087,R10,task,S087R10,0.706475720443246
S087,R11,task,S087R11,0.8702726795473811
S087,R12,task,S087R12,0.7281247713032711
S087,R13,task,S087R13,0.7990840345851673
S087,R14,task,S087R14,0.6452487039459215
S088,R01,eyes_open,S088R01,0.7601217132595472
S088,R02,eyes_closed,S088R02,0.9549315370746615
S088,R03,task,S088R03,0.9240186457267797
S088,R04,task,S088R04,0.9164148905782571
S088,R05,task,S088R05,0.9267515018096238
S088,R06,task,S088R06,0.9931727608830289
S088,R07,task,S088R07,0.9150219605415177
S088,R08,task,S088R08,0.8855298909722434
S088,R09,task,S088R09,0.8490340091995056
S088,R10,task,S088R10,0.7424732561078008
S088,R11,task,S088R11,0.8566981113451443
S088,R12,task,S088R12,0.9565400926972194
S088,R13,task,S088R13,0.8007772633049083
S088,R14,task,S088R14,0.9331768218469325
S089,R01,eyes_open,S089R01,0.5217859996049379
S089,R02,eyes_closed,S089R02,0.5039745649927441
S089,R03,task,S089R03,0.5902722359609014
S089,R04,task,S089R04,0.7853103285589034
S089,R05,task,S089R05,0.45726691748257003
S089,R06,task,S089R06,0.6046300036849342
S089,R07,task,S089R07,0.5581898267712613
S089,R08,task,S089R08,0.5514230034018578
